,recipe_id,recipe_name,ingredients,cooking_directions,prep_time,cook_time,total_time,Difficulty,image_url
38,244698,"Grilled Flank Steak ""Pastrami""",freshly ground black pepper^ground coriander^kosher salt^paprika^dry mustard^vegetable oil^trimmed beef flank steak,"[""'directions': u'Prep"", '10 m', 'Cook', '16 m', 'Ready In', '2 h 41 m', 'Combine ground black pepper, coriander, kosher salt, paprika, and dry mustard in a bowl for the rub.', 'Drizzle vegetable oil on flank steak and rub onto both sides. Use a fork to poke holes over each surface to help flavors absorb more deeply into the meat. Apply half of the spice mixture to each side and spread evenly over the surface. Wrap in butcher paper and refrigerate 2 hours or overnight. Allow steak to sit at room temperature for about 30 minutes before grilling.', 'Preheat an outdoor grill for medium-high heat and lightly oil the grate.', ""Grill steak to medium doneness or until internal temperature reaches 135 degrees F (57 degrees C), about 8 minutes per side. Remove meat from grill and allow it to rest at least 5 minutes or up to 15 minutes to allow juices to redistribute and temperature to rise to about 140 degrees F (60 degrees C). Slice thinly against the grain.'""]",10.0,16.0,26.0,Easy,https://images.media-allrecipes.com/userphotos/720x405/1265920.jpg
39,17149,Bacon Wrapped Water Chestnuts I,bacon^water chestnuts^ketchup^packed brown sugar,"[""'directions': u'Prep"", '5 m', 'Cook', '20 m', 'Ready In', '25 m', 'Preheat oven to 375 degrees F (190 degrees C).', 'Wrap 1/2 strip of bacon around each water chestnut. Combine ketchup and sugar in a small bowl and mix together; dip each wrapped water chestnut into this mixture.', ""Place water chestnuts in a lightly greased 9x13 inch baking dish and bake covered in the preheated oven for 20 minutes, or until bacon is crisp.'""]",5.0,20.0,25.0,Easy,https://images.media-allrecipes.com/userphotos/720x405/2401135.jpg
40,26659,Steak Tip Marinade,Worcestershire sauce^Italian-style salad dressing^garlic pepper seasoning^barbeque sauce^beef sirloin tip steaks,"[""'directions': u'Prep"", '15 m', 'Cook', '10 m', 'Ready In', '1 h 25 m', 'In a medium bowl, mix the Worcestershire sauce, Italian-style salad dressing, garlic pepper seasoning, and barbeque sauce. Place the meat in the marinade, and turn to coat. Cover, and refrigerate for at least 1 hour.', 'Preheat grill for high heat.', ""Brush grill lightly with oil to prevent sticking. Place steaks on the grill, and discard marinade. Grill steaks 10 minutes on each side, or to desired doneness.'""]",15.0,10.0,25.0,Easy,https://images.media-allrecipes.com/userphotos/720x405/1105006.jpg
41,245991,Makato's Bacon Fried Rice,bacon^soy sauce^green onions^sea salt^steamed white rice,"[""'directions': u'Prep"", '15 m', 'Cook', '10 m', 'Ready In', '25 m', ""Place bacon in a wok or large skillet and cook over medium heat, stirring occasionally, until starting to brown, about 5 minutes. Pour in soy sauce and scrape up any brown bits from the bottom of the wok. Add green onions and salt; cook until wilted, 30 seconds to 1 minute. Add rice; cook, stirring frequently, until heated through, 3 to 4 minutes.'""]",15.0,10.0,25.0,Easy,https://images.media-allrecipes.com/userphotos/250x250/119886.jpg
42,49404,Juiciest Hamburgers Ever,ground beef^egg^dry bread crumbs^evaporated milk^Worcestershire sauce^cayenne pepper^garlic,"[""'directions': u'Prep"", '15 m', 'Cook', '10 m', 'Ready In', '35 m', 'Preheat grill for high heat.', 'In a large bowl, mix the ground beef, egg, bread crumbs, evaporated milk, Worcestershire sauce, cayenne pepper, and garlic using your hands. Form the mixture into 8 hamburger patties.', ""Lightly oil the grill grate. Grill patties 5 minutes per side, or until well done.'""]",15.0,10.0,25.0,Easy,https://images.media-allrecipes.com/userphotos/250x250/579993.jpg
43,188106,Orange Glazed Chicken Wings,vegetable oil^chicken wings^orange marmalade^Dijon mustard^soy sauce,"[""'directions': u'Prep"", '5 m', 'Cook', '20 m', 'Ready In', '25 m', 'Heat the oil in a large skillet over medium-high heat. Add the wing pieces, and fry until golden brown on all sides, about 6 to 10 minutes.', ""Spoon off any excess fat, and add the orange marmalade, mustard, and soy sauce to the skillet, stirring to blend the ingredients and coat the wing pieces. Simmer on medium heat 8 to 10 minutes, until the sauce thickens and glazes the wings. Serve hot.'""]",5.0,20.0,25.0,Easy,https://images.media-allrecipes.com/userphotos/720x405/4412765.jpg
44,201849,Mongolian Beef and Spring Onions,vegetable oil^finely chopped garlic^grated fresh ginger root^soy sauce^water^dark brown sugar^beef flank steak^cornstarch^vegetable oil for frying^bunches green onions,"[""'directions': u'Prep"", '12 m', 'Cook', '8 m', 'Ready In', '30 m', 'Heat 2 teaspoons of vegetable oil in a saucepan over medium heat, and cook and stir the garlic and ginger until they release their fragrance, about 30 seconds. Pour in the soy sauce, water, and brown sugar. Raise the heat to medium-high, and stir 4 minutes, until the sugar has dissolved and the sauce boils and slightly thickens. Remove sauce from the heat, and set aside.', 'Place the sliced beef into a bowl, and stir the cornstarch into the beef, coating it thoroughly. Allow the beef and cornstarch to sit until most of the juices from the meat have been absorbed by the cornstarch, about 10 minutes.', 'Heat the vegetable oil in a deep-sided skillet or wok to 375 degrees F (190 degrees C).', 'Shake excess cornstarch from the beef slices, and drop them into the hot oil, a few at a time. Stir briefly, and fry until the edges become crisp and start to brown, about 2 minutes. Remove the beef from the oil with a large slotted spoon, and allow to drain on paper towels to remove excess oil.', ""Pour the oil out of the skillet or wok, and return the pan to medium heat. Return the beef slices to the pan, stir briefly, and pour in the reserved sauce. Stir once or twice to combine, and add the green onions. Bring the mixture to a boil, and cook until the onions have softened and turned bright green, about 2 minutes.'""]",12.0,8.0,20.0,Easy,https://images.media-allrecipes.com/userphotos/720x405/4465528.jpg
45,52003,Marinated Chicken Pita Sandwich,olive oil^lemon juice^salt^dried oregano^garlic powder^pepper^boneless skinless chicken breast^pocket bread round cut in half^small onion^tomato^plain yogurt,"[""'directions': u'Prep"", '10 m', 'Cook', '10 m', 'Ready In', '3 h 20 m', 'Combine the olive oil, lemon juice, salt, oregano, garlic powder, and pepper in a large resealable bag. Add chicken cubes, mix well, and allow to marinate in the refrigerator 3 hours or overnight.', ""Pour the chicken and marinade into a frying pan over medium-high heat. Cook until the chicken is no longer pink. Stuff each half of the pocket bread with chicken, onion, tomato, and yogurt; serve while still hot.'""]",10.0,10.0,20.0,Easy,https://images.media-allrecipes.com/userphotos/720x405/3514952.jpg
46,18445,Chicken Cashew Salad,seashell pasta^brown sugar^creamy salad dressing (e.g. Miracle Whip)^lemon juice^distilled white vinegar^salt^chopped celery^chopped green bell pepper^onion^boneless chicken breast halves^cashew halves,"[""'directions': u'Prep"", '15 m', 'Cook', '10 m', 'Ready In', '25 m', 'Bring a large pot of lightly salted water to a boil. Add pasta and cook for 8 to 10 minutes or until al dente; drain and rinse with cold water.', ""In large bowl, combine brown sugar, salad dressing, lemon juice, vinegar and salt. Toss dressing mixture with cooked pasta, celery, green pepper, onion and chicken. Chill until ready to serve. Mix in cashews just before serving.'""]",15.0,10.0,25.0,Easy,https://images.media-allrecipes.com/userphotos/720x405/2779.jpg
47,247307,Cheeseburger Rice Skillet,ground beef^butter^zucchini sliced 1/2-inch thick^dried minced onion^water^Knorr® Rice Sides™^tomatoes diced^Worcestershire sauce^grated Cheddar cheese^Salt and black pepper to taste,"[""'directions': u'Prep"", '10 m', 'Cook', '15 m', 'Ready In', '30 m', 'Brown ground beef in skillet over medium to medium-high heat, stirring to crumble. Transfer browned beef to a bowl.', 'Melt butter the same skillet; add zucchini and saute until just slightly softened, about 5 minutes.', ""Return ground beef to skillet along with dried onions, water, Knorr(R) Rice SidesTM- Beef, chopped tomatoes, and Worcestershire sauce. Bring to a boil over high heat. Reduce heat to low; cover and cook for 7 minutes. Top with cheese. Let sit 5 minutes before serving.'""]",10.0,15.0,25.0,Easy,https://images.media-allrecipes.com/userphotos/720x405/2307718.jpg
48,62256,Basil Burgers,ground beef^Worcestershire sauce^dried basil^garlic salt^ground black pepper^hamburger buns,"[""'directions': u'Prep"", '10 m', 'Cook', '6 m', 'Ready In', '16 m', 'Preheat an outdoor grill for high heat.', 'In a bowl, mix the ground beef, Worcestershire sauce, basil, garlic salt, and pepper. Form the mixture into 4 burger patties.', ""Lightly oil the grill grate, and cook burgers about 6 minutes, turning once, to an internal temperature of 160 degrees F (70 degrees C), or to desired doneness. Serve on hamburger buns.'""]",10.0,6.0,16.0,Easy,https://images.media-allrecipes.com/userphotos/720x405/1030065.jpg
49,17341,Ham and Pineapple Couscous Salad,water^butter^garlic powder^couscous^cooked ham cut into 1/2 inch pieces^pineapple chunks^small red onion^frozen green peas thawed^lemon juice^Dijon-style prepared mustard^vegetable oil^salt and pepper to taste,"[""'directions': u'Prep"", '20 m', 'Cook', '5 m', 'Ready In', '25 m', 'In a large saucepan, bring water, butter and garlic powder to a boil. Turn off heat and stir in couscous. Cover and let stand for 5 minutes. Fluff with a fork and let cool.', 'In a large bowl, mix together couscous, ham, pineapple, onion and drained peas', ""In a small bowl whisk together 1/4 cup reserved pineapple juice, lemon juice, Dijon-style mustard and vegetable oil. Pour dressing over the salad and stir to coat. Salt and pepper to taste.'""]",20.0,5.0,25.0,Easy,https://images.media-allrecipes.com/userphotos/720x405/507811.jpg
50,259100,Parmesan Panko Chicken Poppers,panko bread crumbs^grated Parmesan cheese^salt^ground black pepper^garlic powder^eggs^milk^all-purpose flour^skinless boneless chicken breast^oil for frying,"[""'directions': u'Prep"", '15 m', 'Cook', '3 m', 'Ready In', '18 m', 'Combine panko bread crumbs, Parmesan cheese, salt, pepper, and garlic powder in a food processor; blend until finely crushed. Put panko mixture in a bowl.', 'Whisk eggs and milk in a separate bowl to make an egg wash. Place flour in a bowl.', 'Coat chicken pieces in flour; dip them into egg wash. Press into panko mixture to coat, shaking off excess.', ""Heat oil in a deep-fryer or large saucepan to 350 degrees F (175 degrees C). Fry chicken in batches, until no longer pink in the center and the juices run clear, about 3 to 5 minutes. An instant-read thermometer inserted into the center should read at least 165 degrees F (74 degrees C).'""]",15.0,3.0,18.0,Easy,https://images.media-allrecipes.com/userphotos/720x405/2363381.jpg
51,244613,Fast Grilled Chicken Breast Marinade,sweet Japanese plum wine^soy sauce (such as Kikkoman®)^clover honey^green onions^garlic^cracked black pepper to taste^skinless boneless chicken breast halves,"[""'directions': u'Prep"", '10 m', 'Cook', '10 m', 'Ready In', '40 m', 'Combine plum wine, soy sauce, honey, green onions, garlic, and black pepper in a resealable plastic bag; seal and massage bag to thoroughly mix marinade.', 'Using a fork or meat tenderizer, score chicken lightly without pounding. Add chicken to marinade, massage gently to coat, squeeze out excess air, and seal the bag. Marinate in the refrigerator for 20 minutes.', 'Preheat an outdoor grill for medium-high heat and lightly oil the grate. Remove chicken from the marinade and shake off excess. Discard the remaining marinade.', ""Cook chicken on the preheated grill until no longer pink in the center and the juices run clear, 5 to 10 minutes per side. An instant-read thermometer inserted into the center should read at least 165 degrees F (74 degrees C).'""]",10.0,10.0,20.0,Easy,https://images.media-allrecipes.com/userphotos/720x405/2418791.jpg
52,222379,"Chicken, Chive, and Feta Zucchini Fritters",zucchini grated^salt^all-purpose flour^eggs^milk^seafood seasoning (such as Old Bay®)^salt^ground black pepper^cubed cooked chicken^crumbled feta cheese^chopped fresh chives^vegetable oil^sour cream (optional),"[""'directions': u'Prep"", '15 m', 'Cook', '10 m', 'Ready In', '35 m', 'Toss zucchini with 1 teaspoon salt in a colander and drain for 10 minutes. Wrap vegetables in a clean kitchen towel and squeeze out as much moisture as possible; transfer mixture to a bowl.', 'Whisk flour, eggs, milk, seafood seasoning, 1/2 teaspoon salt, and black pepper together in a bowl until smooth. Stir zucchini, chicken, feta cheese, and chives into the batter until well blended.', ""Heat about 3 tablespoons vegetable oil in a skillet over medium-high heat; pan-fry heaping tablespoonfuls of batter in the hot oil in batches, flattening fritters with a spoon to about 3-inches wide, until golden brown, 2 to 3 minutes per side. Transfer fritters to a paper towel-lined plate. Repeat with remaining vegetable oil and batter. Serve with sour cream.'""]",15.0,10.0,25.0,Easy,https://images.media-allrecipes.com/userphotos/720x405/4464350.jpg
53,143966,Inside-Out Pizza,6-inch flour tortillas^grated Cheddar cheese^shredded Mozzarella cheese^cooked deli turkey breast^pizza sauce^chopped tomato (optional)^sliced black olives (optional)^chopped green bell pepper (optional),"[""'directions': u'Prep"", '10 m', 'Cook', '2 m', 'Ready In', '14 m', 'Place one tortilla on a sheet of waxed paper sized to fit in your microwave. Spoon 2 tablespoons each of Cheddar and Mozzarella cheeses over the tortilla. Cover the cheese with turkey slices. Spread 1 tablespoon of pizza sauce over the turkey, and top with 1 tablespoon each tomatoes, black olives, and green peppers. Sprinkle with remaining Cheddar and Mozzarella cheeses, and place second tortilla on top. Place on a microwave-safe plate, and cover with a sheet of waxed paper.', ""Cook on High in microwave until the cheese melts, about 1 1/2 minutes. Allow to cool 2 minutes before cutting into wedges.'""]",10.0,2.0,12.0,Easy,https://images.media-allrecipes.com/userphotos/720x405/4003974.jpg
54,49768,Beth's Portobello Mushroom Burgers,portobello mushroom caps^turkey bacon^horseradish sauce^leaves romaine lettuce^tomato^hamburger buns,"[""'directions': u'Prep"", '5 m', 'Cook', '15 m', 'Ready In', '20 m', 'Preheat oven to 450 degrees F (230 degrees C). Line a cookie sheet with foil, and spray it with cooking spray. With a damp cloth, wipe the mushrooms making sure to get off any excess dirt. Trim the stem so the mushroom will sit even like a hamburger.', 'Wrap 2 pieces of turkey bacon around each mushroom, tucking the ends under the stem. Place the mushrooms on the cookie sheet. Bake for 10 to 15 minutes. Remove mushrooms from cookie sheet to paper towel to drain.', ""Spread 1 1/2 teaspoons of the horseradish sauce over each of the buns (adjust to your own taste). Place 1 piece of lettuce and 1 slice tomato onto each bun. Place one mushroom burger on each bun.'""]",5.0,15.0,20.0,Easy,https://images.media-allrecipes.com/userphotos/720x405/3586797.jpg
